"Ativo","Data","roic","roe","roa","margem_liquida","margem_ebit","divida_liquida_ebitda","receita_liquida","ebit","deprec","deprec2","deprec3","deprec4","lucro_liquido","ativo_total","passivo_circulante","total_emprestimos_e_financiamentos","caixa_e_equivalentes","aplicacoes_financeiras","patrimonio_liquido","participacao_nao_controladora_acionistas","total_emprestimos_e_financiamentos_lp","capital_investido","ebitda","divida_bruta","divida_liquida"
"WEGE3<XBSP>","3T2010",9.8854933575,15.31360845,7.1596195686,12.523747106,14.27058888,-0.069408038098,4210513,600865,"-",186162,"-","-",514700,7365112,1795005000,841311,"-","-",3357443,85991,1503836,4011645,787027,2345147,-54626000
"WEGE3<XBSP>","4T2010",9.8490580335,15.058089595,7.1045446485,12.150211306,13.721327521,-0.17041494889,4391973,602637,"-",183990,"-","-",519782,7511164,1938803000,1018995,53971,2499025000,3454607,89229,1399948,4038360,786627,2418943,-134053000
"WEGE3<XBSP>","1T2011",9.5741879678,15.231252984,7.2387649999,11.718546774,12.740137059,-0.16994199277,4586183,584286,"-",187342,"-","-",521701,7424388,2013822000,1104366,2487136,0,3435008,93487,1251638,4027796,771628,2356004,-131131999.99
"WEGE3<XBSP>","2T2011",9.6409232527,16.058684739,7.259469223,11.942662355,12.759353508,0.004653611934,4850426,618883,"-",188232,"-","-",559736,7979509,2179394000,1111282,2674637,0,3513107,94100,1567111,4236760,807115,2678393,3755999.9961
"WEGE3<XBSP>","3T2011",9.2752536888,15.903812876,6.7853350808,11.849909434,12.949343952,0.24321986141,4979287,644785,"-",187462,"-","-",572196,8695827,2818379000,1797222,3086568,0,3611351,98709,1491765,4588102,832247,3288987,202419000
"WEGE3<XBSP>","4T2011",8.5435552707,15.538389116,6.6662669241,11.69730503,12.778430067,0.61811655926,5189409,663125,"-",188030,"-","-",586936,9105861,2752960000,1701435,59512,2872103000,3800112,106477,1756293,5122721,851155,3457728,526113000
"WEGE3<XBSP>","1T2012",8.8504604617,16.865709438,7.1852717325,11.669992604,12.695732455,0.76129087251,5433054,689766,"-",190104,"-","-",613619,8824120,2580679000,1464198,2563889,0,3678569,80757,1769528,5143750,879870,3233726,669837000
"WEGE3<XBSP>","2T2012",9.7189926842,15.76730576,6.7738746754,10.855318073,12.787402145,0.41422929438,5684587,726911,"-",196522,"-","-",598881,9109705,3230080000,1935177,2626935,251540000,3829483,84185,1325811,4936327,923433,3260988,382513000
"WEGE3<XBSP>","3T2012",10.027333387,16.079599306,7.352216213,10.766180432,12.635374473,0.36416657713,5980171,755617,"-",203002,"-","-",629070,8757033,2876077000,1617387,2268231,256634000,3917971,86084,1256575,4973478,958619,2873962,349097000
"WEGE3<XBSP>","4T2012",10.794082053,16.014544663,7.4926495033,10.768985069,13.094055308,0.12425891174,6173878,808411,"-",208337,"-","-",655979,8873550,3012824000,1645772,2302256,261244000,4060349,91277,1044068,4942998,1016748,2689840,126340000
"WEGE3<XBSP>","1T2013",11.557618424,16.684785223,7.2307134203,10.931129553,13.634779668,0.11728366724,6281693,856495,"-",210900,"-","-",680031,9496435,2852160000,1526274,3013804,265714000,4034555,80931,1878432,4891031,1067395,3404706,125188000
"WEGE3<XBSP>","2T2013",12.070772257,17.343200496,7.8549002077,11.616927346,14.159026653,0.013041200035,6452541,913617,"-",212353,"-","-",745180,9542922,2840488000,1327078,3034080,0,4240567,81513,1721686,4995432,1125970,3048764,14684000.003
"WEGE3<XBSP>","3T2013",12.658980523,17.977479939,8.3003936845,12.01692065,14.590939024,-0.042165571033,6597855,962689,"-",215476,"-","-",789185,9552065,2709593000,1114526,2937836,0,4327712,82578,1773632,5019162,1178165,2888158,-49677999.996
"WEGE3<XBSP>","4T2013",13.08752074,18.208862179,8.3352684909,12.37834051,14.815762313,-0.13397618924,6828896,1011753,"-",218279,"-","-",843467,10141293,2578048000,912796,3373799,0,4557772,84495,2296208,5102242,1230032,3209004,-164795000
"WEGE3<XBSP>","1T2014",13.774813248,19.248486111,8.8856579349,12.327694635,14.798169887,-0.10994732104,7134862,1055829,"-",224948,"-","-",876055,9898693,2506714000,914246,3247375,0,4491564,77959,2192311,5058850,1280777,3106557,-140818000
"WEGE3<XBSP>","2T2014",13.230342645,19.178994417,8.7129748003,12.442133345,14.443505857,-0.092896157786,7256770,1048132,"-",231598,"-","-",899072,10362672,2484307000,712711,3285865,76570000,4631873,75866,2530842,5228641,1279730,3243553,-118882000
"WEGE3<XBSP>","3T2014",12.702869778,19.176898857,8.5782931189,12.380597114,14.085281336,0.015681686543,7554361,1064053,"-",239442,"-","-",928880,10902810,2840667000,918380,3223617,228431000,4793720,83372,2554109,5528475,1303495,3472489,20441000
"WEGE3<XBSP>","4T2014",12.726390961,18.724786025,8.1672427972,12.273253717,13.957223773,-0.075122562045,7840757,1094352,"-",250477,"-","-",954726,11782630,3380815000,1466752,3328015,865162000,5056385,82878,2625398,5675390,1344829,4092150,-101026999.99
"WEGE3<XBSP>","1T2015",12.01670842,18.632389965,7.7658737865,12.284352803,13.7719122,0.098956188029,8187505,1127576,"-",265970,"-","-",995698,12951305,4085760000,1998692,3787607,883585000,5302661,95369,2810400,6193045,1393546,4809092,137900000
"WEGE3<XBSP>","2T2015",12.054962195,18.789987651,7.9329471416,11.943298005,13.20622485,0.031859662136,8715390,1150974,"-",283222,"-","-",1028594,13121290,4135593000,2026159,3771495,938866000,5428191,111488,2729895,6301495,1434196,4756054,45692999.996
"WEGE3<XBSP>","3T2015",10.339571265,17.469767684,7.3228556891,11.367113679,12.780716696,0.53496340092,9205767,1176563,"-",302026,"-","-",1035434,14289917,4597696000,2107029,3411805,877157000,5861548,128400,2972924,7510288,1478589,5079953,790991000
"WEGE3<XBSP>","4T2015",10.036567665,18.937599699,8.1745023206,11.944379299,11.866871618,0.4860635773,9760323,1158245,"-",319358,"-","-",1156065,14261541,3494850000,1284633,3277115,1157644000,6029380,126680,3868335,7616565,1477603,5152968,718209000.01
"WEGE3<XBSP>","1T2016",9.8109451038,20.01437314,8.9329373809,11.967210862,11.359887386,0.62001707132,10046376,1141257,"-",330217,"-","-",1192602,13458854,3057697000,1017473,2477210,1263978000,5883587,123451,3636054,7677442,1471474,4653527,912339000
"WEGE3<XBSP>","2T2016",10.872295341,20.622723185,9.1753279528,11.934163188,11.040251494,0.1020731644,10032199,1107580,"-",337795,"-","-",1186718,13048678,3117248000,819066,2720005,1306954000,5696472,109061,3355427,6723537,1445375,4174493,147534000
"WEGE3<XBSP>","3T2016",10.266741908,19.907370919,8.7067270757,12.208512856,10.789333281,0.013356276868,9723928,1049147,"-",339189,"-","-",1178352,13634825,3021444000,866919,3406774,1329059000,5851970,111384,3887457,6744467,1388336,4754376,18543000.002
"WEGE3<XBSP>","4T2016",10.870690434,18.577881911,8.3485407234,12.040472261,11.355536367,-0.25845190703,9367008,1063674,"-",343257,"-","-",1117624,13509331,3278855000,991433,3390662,1373287000,5962874,107958,3408892,6457960,1406931,4400325,-363624000
"WEGE3<XBSP>","1T2017",10.895752243,17.972980146,8.1594028514,12.076267711,11.762472051,-0.30121265749,9084893,1068608,"-",327087,"-","-",1092931,13446033,3109281000,929526,3369965,1423320000,5996219,108033,3443358,6472993,1395695,4372884,-420400999.99
"WEGE3<XBSP>","2T2017",10.909625391,17.232654824,7.8554593671,12.336276759,12.489647476,-0.29009179153,9030407,1127866,"-",312354,"-","-",1110100,14181424,3939327000,1651218,3635476,1434584000,6348046,116518,3001046,6823255,1440220,4652264,-417796000
"WEGE3<XBSP>","3T2017",11.289042902,17.94637441,8.3705104668,12.667644477,12.895899111,-0.24509312611,9227414,1189958,"-",300655,"-","-",1165087,13964453,3990150000,1740222,3273239,1484343000,6400706,112565,2652021,6956943,1490613,4392243,-365338999.99
"WEGE3<XBSP>","4T2017",10.991438589,16.672377843,8.1577510404,11.979865243,12.415299307,-0.35278836953,9523830,1182412,"-",283875,"-","-",1142149,13985987,4326788000,2014530,3162685,1411046000,6720926,122381,2041912,7099998,1466287,4056442,-517289000
"WEGE3<XBSP>","1T2018",10.803306228,16.829636502,8.0720068969,11.794939321,12.339729387,-0.22339442456,9941077,1226702,"-",288300,"-","-",1169450,14526053,4156279000,1611873,3032815,1454614000,6836306,130832,2537113,7494218,1515002,4148986,-338442999.99
"WEGE3<XBSP>","2T2018",10.532114753,16.38634236,7.9958246374,11.537585859,12.272085469,-0.062079914728,10716956,1315194,"-",294747,"-","-",1233889,15464046,4953204000,1988080,2703771,1553425000,7405566,140218,2169171,8241726,1609941,4157251,-99944999.998
"WEGE3<XBSP>","3T2018",9.8735674046,16.774074097,8.0108798443,11.317654555,12.22044451,0.48712757605,11519180,1407695,"-",302822,"-","-",1303289,16274130,5579559000,2653066,1818725,2119155000,7627454,144665,2118054,9409757,1710517,4771120,833240000.01
"WEGE3<XBSP>","4T2018",11.194538557,17.115803036,8.7283187823,11.229222169,12.589972172,0.13279541066,11970090,1507031,"-",317023,"-","-",1338319,15399850,5034004000,2049093,2205700,1324188000,7714274,138983,1723021,8885051,1824054,3772114,242226000
"WEGE3<XBSP>","1T2019",10.963630839,17.218033934,8.9591686652,11.045354814,12.695035937,0.29677783641,12350993,1567963,"-",325268,"-","-",1360164,15226982,4859505000,1964060,1967509,925042000,7777772,145380,1490360,9438986,1893231,3454420,561869000
"WEGE3<XBSP>","2T2019",11.589977069,17.389243927,9.5281022573,11.290331811,12.856660268,0.064758280785,12580950,1617490,"-",360342,"-","-",1412561,14907806,4400792000,1486659,1843868,938886000,8017900,150546,1424176,9210919,1977832,2910835,128081000
"WEGE3<XBSP>","3T2019",12.420808086,17.253362992,9.4632673923,11.540461087,13.288422306,-0.22714244471,12693245,1686732,"-",381151,"-","-",1449374,15479421,4537024000,1456417,2100404,1335683000,8327984,162297,1509966,8962727,2067883,2966383,-469704000
"WEGE3<XBSP>","4T2019",13.948800596,18.28059158,10.405994119,12.230478157,13.843364949,-0.49244536798,13347434,1847734,"-",396783,"-","-",1614581,15687641,4491021000,936370,1946044,1444227000,8717247,212743,1348599,8742719,2244517,2284969,-1105302000
"WEGE3<XBSP>","1T2020",12.705279499,17.992295447,10.236537403,12.585187959,14.150835299,-0.18045978392,14129491,1999441,"-",415302,"-","-",1747755,17371333,4951231000,865571,1587547,1311648000,9642110,241137,1597860,10386478,2414743,2463431,-435764000
"WEGE3<XBSP>","2T2020",13.159859053,17.965355808,10.603638504,12.809431167,14.628657778,-0.27937809269,14906829,2180669,"-",416181,"-","-",1873128,18007781,4687927000,466585,1677417,1172419000,10362308,266371,1657748,10936603,2596850,2124333,-725503000
"WEGE3<XBSP>","3T2020",15.36763954,18.759170476,11.226657742,13.073044355,15.405240766,-0.55114272827,16358485,2520064,"-",433044,"-","-",2099131,19048875,4924701000,296413,2616485,981085000,11122470,277565,1673573,10823017,2953108,1969986,-1627584000
"WEGE3<XBSP>","4T2020",18.217554058,20.082960208,12.023130791,13.715041543,16.121324656,-0.85637254287,17469557,2816324,"-",451359,"-","-",2340873,19927896,5882044000,642284,3892140,592794000,11563165,367133,1044296,10203202,3267683,1686580,-2798354000
"WEGE3<XBSP>","1T2021",18.414567108,21.983105127,12.857980643,14.448295454,16.942273789,-0.57960966022,18832000,3190569,"-",474853,"-","-",2665108,21161200,6488389000,634679,3387742,484369000,11976295,400951,1112918,11435379,3665422,1747597,-2124514000
"WEGE3<XBSP>","2T2021",22.770516792,27.160600129,15.630547311,16.312848982,18.702606805,-0.53641610239,20516263,3837076,"-",488840,"-","-",3285442,21411835,7407489000,939588,3275927,546300000,11966830,355383,562148,11121707,4325916,1501736,-2320491000
"WEGE3<XBSP>","3T2021",20.390436202,26.830046975,15.668265949,16.088018179,18.407282061,-0.28826206348,21913246,4033633,"-",500963,"-","-",3454121,22500301,7533439000,1031609,2396415,545946000,12750405,389367,603600,13056110,4534596,1635209,-1307152000
"WEGE3<XBSP>","4T2021",19.830517784,26.104957706,15.282298714,15.521909501,17.647512419,-0.3052289388,23563338,4158343,"-",520178,"-","-",3585947,23932787,7927884000,1052044,2714427,502708000,13604971,405701,737071,13839812,4678521,1789115,-1428020000
"WEGE3<XBSP>","1T2022",20.469637701,29.967478752,15.855026531,15.13769247,17.238095934,-0.038009793228,25314565,4363749,"-",530858,"-","-",3765589,24169250,9300954000,2466445,2749862,514897000,12417577,369755,612271,14069982,4894607,3078716,-186043000
"WEGE3<XBSP>","2T2022",18.427041872,26.127273798,13.931307206,13.47839534,15.771512311,-0.045942967525,26752146,4219218,"-",539334,"-","-",3543845,25882424,10410529000,2712497,2570284,502166000,13413944,386807,141331,15111942,4758552,2853828,-218622000
"WEGE3<XBSP>","3T2022",19.841729497,27.629854082,14.253034165,13.868676707,16.269483731,-0.059407117408,28465095,4631124,"-",551521,"-","-",3888952,27697485,10789911000,2639967,3623255,519672000,13894451,393471,1195074,15404614,5182645,3835041,-307886000
"WEGE3<XBSP>","4T2022",21.939181689,28.021855472,15.187217474,14.288285308,16.892272063,-0.27115843924,29904722,5051587,"-",565557,"-","-",4208084,28134660,10262877000,2307817,4451002,531826000,14834795,413560,1151875,15196772,5617144,3459692,-1523136000
"WEGE3<XBSP>","1T2023",24.583959427,30.347916048,16.055731929,15.089088656,17.844319717,-0.36490469563,30772773,5491192,"-",582139,"-","-",4570837,28920083,11095417000,2572739,5106835,548491000,14867453,432876,866400,14742079,6073331,3439139,-2216187000
"WEGE3<XBSP>","2T2023",26.945689234,32.386788484,17.617806974,16.14380086,19.053357629,-0.40568895121,31758308,6051024,"-",598743,"-","-",5026272,29101227,10724454000,1924891,4918937,561522000,15385027,445496,857831,14821205,6649767,2782722,-2697737000
"WEGE3<XBSP>","3T2023",26.569427973,31.920204759,17.617765985,16.598877894,19.441937027,-0.42148907555,31921953,6206246,"-",614187,"-","-",5179928,30075811,11125693000,2189867,5142836,580474000,16123041,476746,658705,15416675,6820433,2848572,-2874738000
"WEGE3<XBSP>","4T2023",27.756677364,32.862999793,18.629555182,18.052199816,19.881258695,-0.59888053413,32503601,6462125,"-",628042,"-","-",5731670,31496270,11219689000,2170324,6488454,592770000,17342085,512691,664737,15365681,7090167,2835061,-4246163000
"WEGE3<XBSP>","1T2024",27.203631871,32.954156487,18.513489716,18.029211759,19.87554912,-0.53620678066,32840748,6527279,"-",643643,"-","-",5752981,31981696,11688883000,2073519,5921085,609111000,17407339,559827,611580,15836136,7170922,2685099,-3845097000
"WEGE3<XBSP>","2T2024",23.59382305,30.114952425,16.087838385,17.744609539,19.96619594,-0.40889328588,33943852,6777296,"-",681342,"-","-",5826236,37439486,14218966000,2968661,6610785,619979000,19299649,701060,1212316,18958417,7458638,4180977,-3049787000
"WEGE3<XBSP>","3T2024",24.489872508,30.963745309,17.452065081,17.740130074,20.178520095,-0.38819180695,35725950,7208968,"-",735499,"-","-",6093226,36315645,13328901000,2552367,5474203,636800000,19724495,744056,474659,19428108,7944467,3027026,-3083977000
"WEGE3<XBSP>","4T2024",24.297135955,27.324124137,15.229714477,16.634040103,20.245188998,-0.51756230409,37986941,7690528,"-",812485,"-","-",6042593,41489701,15454265000,2850956,7347599,648477000,22204221,920996,744281,20890316,8503013,3595237,-4400839000
